,股票代码,股票简称,截止日期,行业名称,所属省份,股权性质
7096,603006,联明股份,2022,汽车制造业,上海市,其他
7097,603006,联明股份,2023,汽车制造业,上海市,其他
7098,603008,喜临门,2018,家具制造业,浙江省,民营
7099,603008,喜临门,2019,家具制造业,浙江省,民营
7100,603008,喜临门,2020,家具制造业,浙江省,民营
7101,603008,喜临门,2021,家具制造业,浙江省,民营
7102,603008,喜临门,2022,家具制造业,浙江省,民营
7103,603008,喜临门,2023,家具制造业,浙江省,民营
7104,603009,北特科技,2018,汽车制造业,上海市,民营
7105,603009,北特科技,2019,汽车制造业,上海市,民营
7106,603009,北特科技,2020,汽车制造业,上海市,民营
7107,603009,北特科技,2021,汽车制造业,上海市,民营
7108,603009,北特科技,2022,汽车制造业,上海市,民营
7109,603009,北特科技,2023,汽车制造业,上海市,民营
7110,603010,万盛股份,2018,化学原料和化学制品制造业,浙江省,民营
7111,603010,万盛股份,2019,化学原料和化学制品制造业,浙江省,民营
7112,603010,万盛股份,2020,化学原料和化学制品制造业,浙江省,民营
7113,603010,万盛股份,2021,化学原料和化学制品制造业,浙江省,民营
7114,603010,万盛股份,2022,化学原料和化学制品制造业,浙江省,民营
7115,603010,万盛股份,2023,化学原料和化学制品制造业,浙江省,民营
7116,603011,合锻智能,2018,通用设备制造业,安徽省,民营
7117,603011,合锻智能,2019,通用设备制造业,安徽省,民营
7118,603011,合锻智能,2020,通用设备制造业,安徽省,民营
7119,603011,合锻智能,2021,通用设备制造业,安徽省,民营
7120,603011,合锻智能,2022,通用设备制造业,安徽省,民营
7121,603011,合锻智能,2023,通用设备制造业,安徽省,民营
7122,603012,创力集团,2018,专用设备制造业,上海市,民营
7123,603012,创力集团,2019,专用设备制造业,上海市,民营
7124,603012,创力集团,2020,专用设备制造业,上海市,民营
7125,603012,创力集团,2021,专用设备制造业,上海市,民营
7126,603012,创力集团,2022,专用设备制造业,上海市,民营
7127,603012,创力集团,2023,专用设备制造业,上海市,民营
7128,603015,弘讯科技,2018,电气机械和器材制造业,浙江省,外资
7129,603015,弘讯科技,2019,电气机械和器材制造业,浙江省,外资
7130,603015,弘讯科技,2020,电气机械和器材制造业,浙江省,外资
7131,603015,弘讯科技,2021,电气机械和器材制造业,浙江省,外资
7132,603015,弘讯科技,2022,电气机械和器材制造业,浙江省,外资
7133,603015,弘讯科技,2023,仪器仪表制造业,浙江省,外资
7134,603016,新宏泰,2018,电气机械和器材制造业,江苏省,民营
7135,603016,新宏泰,2019,电气机械和器材制造业,江苏省,民营
7136,603016,新宏泰,2020,电气机械和器材制造业,江苏省,民营
7137,603016,新宏泰,2021,电气机械和器材制造业,江苏省,民营
7138,603016,新宏泰,2022,电气机械和器材制造业,江苏省,民营
7139,603016,新宏泰,2023,电气机械和器材制造业,江苏省,国企
7140,603021,山东华鹏,2018,非金属矿物制品业,山东省,民营
7141,603021,山东华鹏,2019,非金属矿物制品业,山东省,国企
7142,603021,山东华鹏,2020,非金属矿物制品业,山东省,国企
7143,603021,山东华鹏,2021,非金属矿物制品业,山东省,国企
7144,603021,山东华鹏,2022,非金属矿物制品业,山东省,国企
7145,603021,山东华鹏,2023,非金属矿物制品业,山东省,民营
7146,603027,千禾味业,2018,食品制造业,四川省,民营
7147,603027,千禾味业,2019,食品制造业,四川省,民营
7148,603027,千禾味业,2020,食品制造业,四川省,民营
7149,603027,千禾味业,2021,食品制造业,四川省,民营
7150,603027,千禾味业,2022,食品制造业,四川省,民营
7151,603027,千禾味业,2023,食品制造业,四川省,民营
7152,603028,赛福天,2018,金属制品业,江苏省,民营
7153,603028,赛福天,2019,金属制品业,江苏省,国企
7154,603028,赛福天,2020,金属制品业,江苏省,国企
7155,603028,赛福天,2021,金属制品业,江苏省,国企
7156,603028,赛福天,2022,金属制品业,江苏省,其他
7157,603028,赛福天,2023,金属制品业,江苏省,其他
7158,603029,天鹅股份,2018,专用设备制造业,山东省,其他
7159,603029,天鹅股份,2019,专用设备制造业,山东省,其他
7160,603029,天鹅股份,2020,专用设备制造业,山东省,其他
7161,603029,天鹅股份,2021,专用设备制造业,山东省,其他
7162,603029,天鹅股份,2022,专用设备制造业,山东省,其他
7163,603029,天鹅股份,2023,专用设备制造业,山东省,其他
7164,603033,三维股份,2018,橡胶和塑料制品业,浙江省,民营
7165,603033,三维股份,2019,橡胶和塑料制品业,浙江省,民营
7166,603033,三维股份,2020,橡胶和塑料制品业,浙江省,民营
7167,603033,三维股份,2021,橡胶和塑料制品业,浙江省,民营
7168,603033,三维股份,2022,橡胶和塑料制品业,浙江省,民营
7169,603033,三维股份,2023,橡胶和塑料制品业,浙江省,民营
7170,603035,常熟汽饰,2018,汽车制造业,江苏省,民营
7171,603035,常熟汽饰,2019,汽车制造业,江苏省,民营
7172,603035,常熟汽饰,2020,汽车制造业,江苏省,民营
7173,603035,常熟汽饰,2021,汽车制造业,江苏省,民营
7174,603035,常熟汽饰,2022,汽车制造业,江苏省,民营
7175,603035,常熟汽饰,2023,汽车制造业,江苏省,民营
7176,603037,凯众股份,2018,汽车制造业,上海市,民营
7177,603037,凯众股份,2019,汽车制造业,上海市,民营
7178,603037,凯众股份,2020,汽车制造业,上海市,民营
7179,603037,凯众股份,2021,汽车制造业,上海市,民营
7180,603037,凯众股份,2022,汽车制造业,上海市,民营
7181,603037,凯众股份,2023,汽车制造业,上海市,民营
7182,603038,华立股份,2018,其他制造业,广东省,民营
7183,603038,华立股份,2019,其他制造业,广东省,民营
7184,603038,华立股份,2020,其他制造业,广东省,民营
7185,603038,华立股份,2021,其他制造业,广东省,民营
7186,603038,华立股份,2022,其他制造业,广东省,民营
7187,603038,华立股份,2023,其他制造业,广东省,民营
7188,603040,新坐标,2018,金属制品业,浙江省,民营
7189,603040,新坐标,2019,金属制品业,浙江省,民营
7190,603040,新坐标,2020,金属制品业,浙江省,民营
7191,603040,新坐标,2021,金属制品业,浙江省,民营
7192,603040,新坐标,2022,金属制品业,浙江省,民营
7193,603040,新坐标,2023,汽车制造业,浙江省,民营
7194,603041,美思德,2018,化学原料和化学制品制造业,江苏省,民营
7195,603041,美思德,2019,化学原料和化学制品制造业,江苏省,民营
7196,603041,美思德,2020,化学原料和化学制品制造业,江苏省,民营
7197,603041,美思德,2021,化学原料和化学制品制造业,江苏省,民营
7198,603041,美思德,2022,化学原料和化学制品制造业,江苏省,民营
7199,603041,美思德,2023,化学原料和化学制品制造业,江苏省,民营
7200,603043,广州酒家,2018,食品制造业,广东省,国企
7201,603043,广州酒家,2019,食品制造业,广东省,国企
7202,603043,广州酒家,2020,食品制造业,广东省,国企
7203,603043,广州酒家,2021,食品制造业,广东省,国企
7204,603043,广州酒家,2022,食品制造业,广东省,国企
7205,603043,广州酒家,2023,食品制造业,广东省,国企
7206,603050,科林电气,2018,电气机械和器材制造业,河北省,民营
7207,603050,科林电气,2019,电气机械和器材制造业,河北省,民营
7208,603050,科林电气,2020,电气机械和器材制造业,河北省,民营
7209,603050,科林电气,2021,电气机械和器材制造业,河北省,民营
7210,603050,科林电气,2022,电气机械和器材制造业,河北省,民营
7211,603050,科林电气,2023,电气机械和器材制造业,河北省,民营
7212,603055,台华新材,2018,纺织业,浙江省,其他
7213,603055,台华新材,2019,纺织业,浙江省,其他
7214,603055,台华新材,2020,纺织业,浙江省,其他
7215,603055,台华新材,2021,纺织业,浙江省,其他
7216,603055,台华新材,2022,纺织业,浙江省,其他
7217,603055,台华新材,2023,纺织业,浙江省,其他
7218,603058,永吉股份,2018,印刷和记录媒介复制业,贵州省,民营
7219,603058,永吉股份,2019,印刷和记录媒介复制业,贵州省,民营
7220,603058,永吉股份,2020,印刷和记录媒介复制业,贵州省,民营
7221,603058,永吉股份,2021,印刷和记录媒介复制业,贵州省,民营
7222,603058,永吉股份,2022,印刷和记录媒介复制业,贵州省,民营
7223,603058,永吉股份,2023,印刷和记录媒介复制业,贵州省,民营
7224,603063,禾望电气,2018,电气机械和器材制造业,广东省,民营
7225,603063,禾望电气,2019,电气机械和器材制造业,广东省,民营
7226,603063,禾望电气,2020,电气机械和器材制造业,广东省,民营
7227,603063,禾望电气,2021,电气机械和器材制造业,广东省,民营
7228,603063,禾望电气,2022,电气机械和器材制造业,广东省,民营
7229,603063,禾望电气,2023,电气机械和器材制造业,广东省,民营
7230,603067,振华股份,2018,化学原料和化学制品制造业,湖北省,民营
7231,603067,振华股份,2019,化学原料和化学制品制造业,湖北省,民营
7232,603067,振华股份,2020,化学原料和化学制品制造业,湖北省,民营
7233,603067,振华股份,2021,化学原料和化学制品制造业,湖北省,民营
7234,603067,振华股份,2022,化学原料和化学制品制造业,湖北省,民营
7235,603067,振华股份,2023,化学原料和化学制品制造业,湖北省,民营
7236,603076,乐惠国际,2018,专用设备制造业,浙江省,民营
7237,603076,乐惠国际,2019,专用设备制造业,浙江省,民营
7238,603076,乐惠国际,2020,专用设备制造业,浙江省,民营
7239,603076,乐惠国际,2021,专用设备制造业,浙江省,民营
7240,603076,乐惠国际,2022,专用设备制造业,浙江省,民营
7241,603076,乐惠国际,2023,专用设备制造业,浙江省,民营
7242,603077,和邦生物,2018,化学原料和化学制品制造业,四川省,民营
7243,603077,和邦生物,2019,化学原料和化学制品制造业,四川省,民营
7244,603077,和邦生物,2020,化学原料和化学制品制造业,四川省,民营
7245,603077,和邦生物,2021,化学原料和化学制品制造业,四川省,民营
7246,603077,和邦生物,2022,化学原料和化学制品制造业,四川省,民营
7247,603077,和邦生物,2023,化学原料和化学制品制造业,四川省,民营
7248,603078,江化微,2018,化学原料和化学制品制造业,江苏省,民营
7249,603078,江化微,2019,化学原料和化学制品制造业,江苏省,民营
7250,603078,江化微,2020,化学原料和化学制品制造业,江苏省,民营
7251,603078,江化微,2021,化学原料和化学制品制造业,江苏省,民营
7252,603078,江化微,2022,化学原料和化学制品制造业,江苏省,国企
7253,603078,江化微,2023,化学原料和化学制品制造业,江苏省,国企
7254,603079,圣达生物,2018,食品制造业,浙江省,外资
7255,603079,圣达生物,2019,食品制造业,浙江省,外资
7256,603079,圣达生物,2020,食品制造业,浙江省,外资
7257,603079,圣达生物,2021,食品制造业,浙江省,外资
7258,603079,圣达生物,2022,食品制造业,浙江省,外资
7259,603079,圣达生物,2023,食品制造业,浙江省,外资
7260,603081,大丰实业,2018,专用设备制造业,浙江省,其他
7261,603081,大丰实业,2019,专用设备制造业,浙江省,其他
7262,603081,大丰实业,2020,专用设备制造业,浙江省,其他
7263,603081,大丰实业,2021,专用设备制造业,浙江省,其他
7264,603081,大丰实业,2022,专用设备制造业,浙江省,民营
7265,603081,大丰实业,2023,专用设备制造业,浙江省,其他
7266,603085,天成自控,2018,专用设备制造业,浙江省,民营
7267,603085,天成自控,2019,专用设备制造业,浙江省,民营
7268,603085,天成自控,2020,专用设备制造业,浙江省,民营
7269,603085,天成自控,2021,汽车制造业,浙江省,民营
7270,603085,天成自控,2022,汽车制造业,浙江省,民营
7271,603085,天成自控,2023,汽车制造业,浙江省,民营
7272,603086,先达股份,2018,化学原料和化学制品制造业,山东省,民营
7273,603086,先达股份,2019,化学原料和化学制品制造业,山东省,民营
7274,603086,先达股份,2020,化学原料和化学制品制造业,山东省,民营
7275,603086,先达股份,2021,化学原料和化学制品制造业,山东省,民营
7276,603086,先达股份,2022,化学原料和化学制品制造业,山东省,民营
7277,603086,先达股份,2023,化学原料和化学制品制造业,山东省,民营
7278,603088,宁波精达,2018,专用设备制造业,浙江省,民营
7279,603088,宁波精达,2019,专用设备制造业,浙江省,民营
7280,603088,宁波精达,2020,专用设备制造业,浙江省,民营
7281,603088,宁波精达,2021,专用设备制造业,浙江省,民营
7282,603088,宁波精达,2022,专用设备制造业,浙江省,国企
7283,603088,宁波精达,2023,通用设备制造业,浙江省,国企
7284,603089,正裕工业,2018,汽车制造业,浙江省,民营
7285,603089,正裕工业,2019,汽车制造业,浙江省,民营
7286,603089,正裕工业,2020,汽车制造业,浙江省,民营
7287,603089,正裕工业,2021,汽车制造业,浙江省,民营
7288,603089,正裕工业,2022,汽车制造业,浙江省,民营
7289,603089,正裕工业,2023,汽车制造业,浙江省,民营
7290,603090,宏盛股份,2018,通用设备制造业,江苏省,民营
7291,603090,宏盛股份,2019,通用设备制造业,江苏省,民营
7292,603090,宏盛股份,2020,通用设备制造业,江苏省,民营
7293,603090,宏盛股份,2021,通用设备制造业,江苏省,民营
7294,603090,宏盛股份,2022,通用设备制造业,江苏省,民营
7295,603090,宏盛股份,2023,通用设备制造业,江苏省,民营
7296,603100,川仪股份,2018,仪器仪表制造业,重庆市,国企
7297,603100,川仪股份,2019,仪器仪表制造业,重庆市,国企
7298,603100,川仪股份,2020,仪器仪表制造业,重庆市,国企
